first_name,last_name,filer_name,office,filing_date,report_title,report_id,report_key,filing_format,report_url
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2025-09-12,Periodic Transaction Report for 09/12/2025,bf5feb82-a589-4318-a3ba-5905269d580a,bf5feb82-a589-4318-a3ba-5905269d580a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bf5feb82-a589-4318-a3ba-5905269d580a/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-09-12,Periodic Transaction Report for 09/12/2025,e08ef39c-87e8-4381-9f92-41218ecc7cd4,e08ef39c-87e8-4381-9f92-41218ecc7cd4,paper_scan,https://efdsearch.senate.gov/search/view/paper/e08ef39c-87e8-4381-9f92-41218ecc7cd4/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-09-04,Periodic Transaction Report for 09/04/2025,d55832ea-b5e3-4e39-8587-5005dc48f3d6,d55832ea-b5e3-4e39-8587-5005dc48f3d6,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d55832ea-b5e3-4e39-8587-5005dc48f3d6/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2025-09-03,Periodic Transaction Report for 09/03/2025,59112b4e-976a-4c7a-92e5-112ab45d2bf8,59112b4e-976a-4c7a-92e5-112ab45d2bf8,electronic_html,https://efdsearch.senate.gov/search/view/ptr/59112b4e-976a-4c7a-92e5-112ab45d2bf8/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-09-03,Periodic Transaction Report for 09/03/2025,0132a900-988f-466c-919d-73dfb4238889,0132a900-988f-466c-919d-73dfb4238889,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0132a900-988f-466c-919d-73dfb4238889/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-09-01,Periodic Transaction Report for 09/01/2025,fc29dd5c-8fd0-4525-9aae-8f1e41c9337b,fc29dd5c-8fd0-4525-9aae-8f1e41c9337b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fc29dd5c-8fd0-4525-9aae-8f1e41c9337b/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-08-25,Periodic Transaction Report for 08/25/2025,05ec5023-a80c-47ce-8f1c-02494ac41ba3,05ec5023-a80c-47ce-8f1c-02494ac41ba3,paper_scan,https://efdsearch.senate.gov/search/view/paper/05ec5023-a80c-47ce-8f1c-02494ac41ba3/
Angus S,"King, Jr.","Angus S King, Jr.","King, Angus (Senator)",2025-08-18,Periodic Transaction Report for 08/18/2025,218c16a3-d408-4cc0-aa89-08730d05dfc3,218c16a3-d408-4cc0-aa89-08730d05dfc3,electronic_html,https://efdsearch.senate.gov/search/view/ptr/218c16a3-d408-4cc0-aa89-08730d05dfc3/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-08-13,Periodic Transaction Report for 12/20/2024 (Amendment 1),1d6d6efd-3e8b-4702-b437-20dd08c9bce0,1d6d6efd-3e8b-4702-b437-20dd08c9bce0,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1d6d6efd-3e8b-4702-b437-20dd08c9bce0/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-08-13,Periodic Transaction Report for 07/06/2024 (Amendment 1),85199603-1615-424e-ba12-801a5d8dd0f4,85199603-1615-424e-ba12-801a5d8dd0f4,electronic_html,https://efdsearch.senate.gov/search/view/ptr/85199603-1615-424e-ba12-801a5d8dd0f4/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-08-13,Periodic Transaction Report for 05/10/2024 (Amendment 1),03e0a1db-2fe8-409f-ae3e-61ab61e14cae,03e0a1db-2fe8-409f-ae3e-61ab61e14cae,electronic_html,https://efdsearch.senate.gov/search/view/ptr/03e0a1db-2fe8-409f-ae3e-61ab61e14cae/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-08-13,Periodic Transaction Report for 03/15/2024 (Amendment 1),f1058108-7055-4891-9a74-98eb4b670d65,f1058108-7055-4891-9a74-98eb4b670d65,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f1058108-7055-4891-9a74-98eb4b670d65/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-08-13,Periodic Transaction Report for 08/13/2025,83d12cdb-288d-4937-91d3-31bbabbd3edb,83d12cdb-288d-4937-91d3-31bbabbd3edb,electronic_html,https://efdsearch.senate.gov/search/view/ptr/83d12cdb-288d-4937-91d3-31bbabbd3edb/
John R,Curtis,John R Curtis,"Curtis, John R. (Senator)",2025-08-13,Periodic Transaction Report for 08/13/2025,000e724b-fb9a-4922-9011-ca8925a047f3,000e724b-fb9a-4922-9011-ca8925a047f3,electronic_html,https://efdsearch.senate.gov/search/view/ptr/000e724b-fb9a-4922-9011-ca8925a047f3/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-08-13,Periodic Transaction Report for 08/13/2025,09694768-3b1e-4af0-8b46-8521c00cbd96,09694768-3b1e-4af0-8b46-8521c00cbd96,paper_scan,https://efdsearch.senate.gov/search/view/paper/09694768-3b1e-4af0-8b46-8521c00cbd96/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-08-13,Periodic Transaction Report for 08/13/2025,85d70f0a-406a-40e1-80bb-bd9fbdf4d360,85d70f0a-406a-40e1-80bb-bd9fbdf4d360,paper_scan,https://efdsearch.senate.gov/search/view/paper/85d70f0a-406a-40e1-80bb-bd9fbdf4d360/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2025-08-11,Periodic Transaction Report for 08/11/2025,f60cfac8-0389-4a5e-8619-095312492adc,f60cfac8-0389-4a5e-8619-095312492adc,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f60cfac8-0389-4a5e-8619-095312492adc/
James,Banks,James Banks,"Banks, James E. (Senator)",2025-08-10,Periodic Transaction Report for 08/10/2025,743c6542-9aec-48ae-8fa6-62645757bc8f,743c6542-9aec-48ae-8fa6-62645757bc8f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/743c6542-9aec-48ae-8fa6-62645757bc8f/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-08-06,Periodic Transaction Report for 08/06/2025,331e9f42-09c3-4edc-b923-a1566486262c,331e9f42-09c3-4edc-b923-a1566486262c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/331e9f42-09c3-4edc-b923-a1566486262c/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-08-06,Periodic Transaction Report for 08/06/2025,796ac37b-f491-4311-b8aa-fe2c233f2487,796ac37b-f491-4311-b8aa-fe2c233f2487,electronic_html,https://efdsearch.senate.gov/search/view/ptr/796ac37b-f491-4311-b8aa-fe2c233f2487/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2025-08-04,Periodic Transaction Report for 08/04/2025,bb3ca8de-099e-4df2-a950-f64afdb5dc73,bb3ca8de-099e-4df2-a950-f64afdb5dc73,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bb3ca8de-099e-4df2-a950-f64afdb5dc73/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-08-04,Periodic Transaction Report for 08/04/2025,1e086831-c7e8-43cd-a11d-dd366a27f400,1e086831-c7e8-43cd-a11d-dd366a27f400,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1e086831-c7e8-43cd-a11d-dd366a27f400/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-08-01,Periodic Transaction Report for 08/02/2025,0bf421b2-cf4e-40d8-9c9f-98ba5e535c6c,0bf421b2-cf4e-40d8-9c9f-98ba5e535c6c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0bf421b2-cf4e-40d8-9c9f-98ba5e535c6c/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-07-18,Periodic Transaction Report for 07/18/2025,db518e1a-cc0c-4d04-95c9-f22f1c1a1e36,db518e1a-cc0c-4d04-95c9-f22f1c1a1e36,paper_scan,https://efdsearch.senate.gov/search/view/paper/db518e1a-cc0c-4d04-95c9-f22f1c1a1e36/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-07-15,Periodic Transaction Report for 07/15/2025,d899796b-3221-4c1c-a28a-265fe99303c3,d899796b-3221-4c1c-a28a-265fe99303c3,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d899796b-3221-4c1c-a28a-265fe99303c3/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-07-09,Periodic Transaction Report for 06/14/2025 (Amendment 1),4b5c15fa-74ca-4e12-a0c4-3dd9ef5124b7,4b5c15fa-74ca-4e12-a0c4-3dd9ef5124b7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/4b5c15fa-74ca-4e12-a0c4-3dd9ef5124b7/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-07-09,Periodic Transaction Report for 07/09/2025,9e9e74e9-25bf-45a6-9d79-5f33173e055e,9e9e74e9-25bf-45a6-9d79-5f33173e055e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/9e9e74e9-25bf-45a6-9d79-5f33173e055e/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-07-09,Periodic Transaction Report for 07/09/2025,d32a2469-2157-4352-886c-cc992fd13d2f,d32a2469-2157-4352-886c-cc992fd13d2f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d32a2469-2157-4352-886c-cc992fd13d2f/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2025-07-07,Periodic Transaction Report for 07/07/2025,8bbbda05-9155-43c0-a273-352b87c5273f,8bbbda05-9155-43c0-a273-352b87c5273f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8bbbda05-9155-43c0-a273-352b87c5273f/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2025-07-07,Periodic Transaction Report for 07/07/2025,321917b2-65f8-4370-9dc8-bf462aab5a9b,321917b2-65f8-4370-9dc8-bf462aab5a9b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/321917b2-65f8-4370-9dc8-bf462aab5a9b/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-07-04,Periodic Transaction Report for 07/04/2025,119cb6b4-75e0-4955-9a84-21e7a2612695,119cb6b4-75e0-4955-9a84-21e7a2612695,electronic_html,https://efdsearch.senate.gov/search/view/ptr/119cb6b4-75e0-4955-9a84-21e7a2612695/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-07-03,Periodic Transaction Report for 07/03/2025,69b40e20-ff5a-45cd-92cb-a24035f53f33,69b40e20-ff5a-45cd-92cb-a24035f53f33,paper_scan,https://efdsearch.senate.gov/search/view/paper/69b40e20-ff5a-45cd-92cb-a24035f53f33/
Ron L,Wyden,Ron L Wyden,"Wyden, Ron (Senator)",2025-07-02,Periodic Transaction Report for 07/03/2025,fe7c39b7-a8ee-4011-b0f6-ab3a320546a0,fe7c39b7-a8ee-4011-b0f6-ab3a320546a0,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fe7c39b7-a8ee-4011-b0f6-ab3a320546a0/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-07-02,Periodic Transaction Report for 07/02/2025,9be0bf66-ca8a-4082-94f6-d51e1b56435d,9be0bf66-ca8a-4082-94f6-d51e1b56435d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/9be0bf66-ca8a-4082-94f6-d51e1b56435d/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2025-07-01,Periodic Transaction Report for 07/01/2025,c07a01ce-c10e-4a5a-8ee9-ec9e1f366153,c07a01ce-c10e-4a5a-8ee9-ec9e1f366153,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c07a01ce-c10e-4a5a-8ee9-ec9e1f366153/
James,Banks,James Banks,"Banks, James E. (Senator)",2025-06-26,Periodic Transaction Report for 06/26/2025,9d380e2e-86d9-4378-a156-353054bb5833,9d380e2e-86d9-4378-a156-353054bb5833,electronic_html,https://efdsearch.senate.gov/search/view/ptr/9d380e2e-86d9-4378-a156-353054bb5833/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-06-20,Periodic Transaction Report for 06/20/2025,95c54ecf-69b7-47d2-8cc9-e68dac2db254,95c54ecf-69b7-47d2-8cc9-e68dac2db254,paper_scan,https://efdsearch.senate.gov/search/view/paper/95c54ecf-69b7-47d2-8cc9-e68dac2db254/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2025-06-19,Periodic Transaction Report for 06/19/2025,d1af8002-3bf0-4188-aca4-87007c729893,d1af8002-3bf0-4188-aca4-87007c729893,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d1af8002-3bf0-4188-aca4-87007c729893/
Jerry,"Moran,","Jerry Moran,","Moran, Jerry (Senator)",2025-06-18,Periodic Transaction Report for 06/18/2025,56ecce5e-12a2-43db-916c-52cd3ba3a375,56ecce5e-12a2-43db-916c-52cd3ba3a375,electronic_html,https://efdsearch.senate.gov/search/view/ptr/56ecce5e-12a2-43db-916c-52cd3ba3a375/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-06-14,Periodic Transaction Report for 06/14/2025,7f1f888e-f759-4c18-8fbe-baf8f3488374,7f1f888e-f759-4c18-8fbe-baf8f3488374,electronic_html,https://efdsearch.senate.gov/search/view/ptr/7f1f888e-f759-4c18-8fbe-baf8f3488374/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-06-14,Periodic Transaction Report for 06/14/2025,db2a4c73-e714-4ad0-9548-b1b83f1d0773,db2a4c73-e714-4ad0-9548-b1b83f1d0773,electronic_html,https://efdsearch.senate.gov/search/view/ptr/db2a4c73-e714-4ad0-9548-b1b83f1d0773/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-06-13,Periodic Transaction Report for 06/13/2025,382eb074-7a02-42de-ac55-12372a6be649,382eb074-7a02-42de-ac55-12372a6be649,electronic_html,https://efdsearch.senate.gov/search/view/ptr/382eb074-7a02-42de-ac55-12372a6be649/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2025-06-13,Periodic Transaction Report for 06/13/2025,36d82d69-0816-44bb-9d4d-5ce3cb68872b,36d82d69-0816-44bb-9d4d-5ce3cb68872b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/36d82d69-0816-44bb-9d4d-5ce3cb68872b/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-06-09,Periodic Transaction Report for 06/09/2025,bb28c116-64b8-4088-a93d-8ba9965930ae,bb28c116-64b8-4088-a93d-8ba9965930ae,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bb28c116-64b8-4088-a93d-8ba9965930ae/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-06-04,Periodic Transaction Report for 06/04/2025,51edfa22-1827-41ce-8ba4-511b8ce62af4,51edfa22-1827-41ce-8ba4-511b8ce62af4,electronic_html,https://efdsearch.senate.gov/search/view/ptr/51edfa22-1827-41ce-8ba4-511b8ce62af4/
Jon A,Husted,Jon A Husted,"Husted, Jon A. (Senator)",2025-06-03,Periodic Transaction Report for 06/03/2025,b2cccee8-9ee6-4059-913b-ad68b28b6afb,b2cccee8-9ee6-4059-913b-ad68b28b6afb,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b2cccee8-9ee6-4059-913b-ad68b28b6afb/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-05-28,Periodic Transaction Report for 05/28/2025,a3722489-195c-4554-8ad0-d32981aa2f61,a3722489-195c-4554-8ad0-d32981aa2f61,paper_scan,https://efdsearch.senate.gov/search/view/paper/a3722489-195c-4554-8ad0-d32981aa2f61/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2025-05-26,Periodic Transaction Report for 05/27/2025,f4eeafe8-a4a5-4d85-bf3b-04ad0b4aca18,f4eeafe8-a4a5-4d85-bf3b-04ad0b4aca18,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f4eeafe8-a4a5-4d85-bf3b-04ad0b4aca18/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-05-15,Periodic Transaction Report for 05/15/2025,92a96483-fc17-4654-93e4-19bc866a9218,92a96483-fc17-4654-93e4-19bc866a9218,electronic_html,https://efdsearch.senate.gov/search/view/ptr/92a96483-fc17-4654-93e4-19bc866a9218/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2025-05-15,Periodic Transaction Report for 05/15/2025,0ce898d6-4a82-4d78-a5b8-74df5b307720,0ce898d6-4a82-4d78-a5b8-74df5b307720,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0ce898d6-4a82-4d78-a5b8-74df5b307720/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2025-05-15,Periodic Transaction Report for 05/15/2025,63e4a2b1-5bfc-43b6-b952-ba54e377212c,63e4a2b1-5bfc-43b6-b952-ba54e377212c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/63e4a2b1-5bfc-43b6-b952-ba54e377212c/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-05-14,Periodic Transaction Report for 05/14/2025,52c9fa8c-a4fa-4f74-9013-0e1076574cfa,52c9fa8c-a4fa-4f74-9013-0e1076574cfa,electronic_html,https://efdsearch.senate.gov/search/view/ptr/52c9fa8c-a4fa-4f74-9013-0e1076574cfa/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-05-14,Periodic Transaction Report for 05/14/2025,59691760-24e4-47a9-bc8d-9888bce9660b,59691760-24e4-47a9-bc8d-9888bce9660b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/59691760-24e4-47a9-bc8d-9888bce9660b/
Ashley,Moody,Ashley Moody,"Moody, Ashley B. (Senator)",2025-05-13,Periodic Transaction Report for 05/14/2025,bc4381fc-d714-45da-be6f-1fa87f2212ba,bc4381fc-d714-45da-be6f-1fa87f2212ba,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bc4381fc-d714-45da-be6f-1fa87f2212ba/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2025-05-13,Periodic Transaction Report for 05/13/2025,3d05b76c-8d7a-4ff0-8d76-b66e8770018d,3d05b76c-8d7a-4ff0-8d76-b66e8770018d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3d05b76c-8d7a-4ff0-8d76-b66e8770018d/
John N,Kennedy,John N Kennedy,"Kennedy, John (Senator)",2025-05-08,Periodic Transaction Report for 05/08/2025,94863fb5-21cc-4585-a124-c0ea92ef5f1b,94863fb5-21cc-4585-a124-c0ea92ef5f1b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/94863fb5-21cc-4585-a124-c0ea92ef5f1b/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-05-07,Periodic Transaction Report for 05/07/2025,177da1cd-00da-40c7-b244-5dab13d3fc50,177da1cd-00da-40c7-b244-5dab13d3fc50,electronic_html,https://efdsearch.senate.gov/search/view/ptr/177da1cd-00da-40c7-b244-5dab13d3fc50/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-05-06,Periodic Transaction Report for 05/06/2025,d5562ad3-9789-426c-9ba9-a056e09d62c1,d5562ad3-9789-426c-9ba9-a056e09d62c1,paper_scan,https://efdsearch.senate.gov/search/view/paper/d5562ad3-9789-426c-9ba9-a056e09d62c1/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-04-30,Periodic Transaction Report for 04/30/2025,05a652a7-5402-47c6-85ad-04c1c978815b,05a652a7-5402-47c6-85ad-04c1c978815b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/05a652a7-5402-47c6-85ad-04c1c978815b/
Bernie,Moreno,Bernie Moreno,"Moreno, Bernardo (Senator)",2025-04-30,Periodic Transaction Report for 04/30/2025,2bc0e244-3dad-4723-a878-c62957b5d63a,2bc0e244-3dad-4723-a878-c62957b5d63a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2bc0e244-3dad-4723-a878-c62957b5d63a/
Cynthia M,Lummis,Cynthia M Lummis,"Lummis, Cynthia (Senator)",2025-04-25,Periodic Transaction Report for 04/25/2025,ab543971-f3d5-447f-8dcf-ebe81ee1b908,ab543971-f3d5-447f-8dcf-ebe81ee1b908,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ab543971-f3d5-447f-8dcf-ebe81ee1b908/
Bernie,Moreno,Bernie Moreno,"Moreno, Bernardo (Senator)",2025-04-24,Periodic Transaction Report for 04/24/2025,4481aa87-75c5-4c72-a204-431b74c56c4e,4481aa87-75c5-4c72-a204-431b74c56c4e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/4481aa87-75c5-4c72-a204-431b74c56c4e/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-04-23,Periodic Transaction Report for 04/23/2025,c2d4f369-8305-4360-a7dc-b6ce3fd136eb,c2d4f369-8305-4360-a7dc-b6ce3fd136eb,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c2d4f369-8305-4360-a7dc-b6ce3fd136eb/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2025-04-21,Periodic Transaction Report for 04/21/2025,7ad9acc6-7b6d-4bc3-b753-e2ad4af8278d,7ad9acc6-7b6d-4bc3-b753-e2ad4af8278d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/7ad9acc6-7b6d-4bc3-b753-e2ad4af8278d/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-04-20,Periodic Transaction Report for 04/20/2025,fb482df2-16d2-4401-911b-7a68166c2c6e,fb482df2-16d2-4401-911b-7a68166c2c6e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fb482df2-16d2-4401-911b-7a68166c2c6e/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-04-20,Periodic Transaction Report for 04/20/2025,fcacc112-3bf8-4a43-82f6-38d14a699357,fcacc112-3bf8-4a43-82f6-38d14a699357,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fcacc112-3bf8-4a43-82f6-38d14a699357/
Ashley,Moody,Ashley Moody,"Moody, Ashley B. (Senator)",2025-04-20,Periodic Transaction Report for 04/20/2025,19100e4c-0acb-45fb-9eb3-34ec9460d5e9,19100e4c-0acb-45fb-9eb3-34ec9460d5e9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/19100e4c-0acb-45fb-9eb3-34ec9460d5e9/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-04-10,Periodic Transaction Report for 04/10/2025,bb5a37f0-b259-46e9-8a2c-c27f24fe1533,bb5a37f0-b259-46e9-8a2c-c27f24fe1533,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bb5a37f0-b259-46e9-8a2c-c27f24fe1533/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-04-07,Periodic Transaction Report for 04/07/2025,ee360a8f-8d24-4dd3-8176-652d7ec64d3c,ee360a8f-8d24-4dd3-8176-652d7ec64d3c,paper_scan,https://efdsearch.senate.gov/search/view/paper/ee360a8f-8d24-4dd3-8176-652d7ec64d3c/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-03-29,Periodic Transaction Report for 03/30/2025,5823084a-1dd6-4707-aee5-53c57af4df8c,5823084a-1dd6-4707-aee5-53c57af4df8c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5823084a-1dd6-4707-aee5-53c57af4df8c/
Ashley,Moody,Ashley Moody,"Moody, Ashley B. (Senator)",2025-03-22,Periodic Transaction Report for 03/23/2025,376521e5-ad5e-44ec-8bd4-63847da2e049,376521e5-ad5e-44ec-8bd4-63847da2e049,electronic_html,https://efdsearch.senate.gov/search/view/ptr/376521e5-ad5e-44ec-8bd4-63847da2e049/
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2025-03-19,Periodic Transaction Report for 03/19/2025,ec33423d-b244-4bc3-a96f-da77436cda11,ec33423d-b244-4bc3-a96f-da77436cda11,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ec33423d-b244-4bc3-a96f-da77436cda11/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-03-19,Periodic Transaction Report for 03/06/2025 (Amendment 1),ac293f74-570f-4c11-9224-79686a7500a9,ac293f74-570f-4c11-9224-79686a7500a9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ac293f74-570f-4c11-9224-79686a7500a9/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-03-17,Periodic Transaction Report for 03/17/2025,8e8ae815-6d8b-4330-8aa0-da89ab2e2ca0,8e8ae815-6d8b-4330-8aa0-da89ab2e2ca0,paper_scan,https://efdsearch.senate.gov/search/view/paper/8e8ae815-6d8b-4330-8aa0-da89ab2e2ca0/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2025-03-12,Periodic Transaction Report for 03/12/2025,07155f69-e46a-49db-8341-66a2fab74c3c,07155f69-e46a-49db-8341-66a2fab74c3c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/07155f69-e46a-49db-8341-66a2fab74c3c/
John,Fetterman,John Fetterman,"Fetterman, John (Senator)",2025-03-12,Periodic Transaction Report for 03/12/2025,d445c200-69d3-4a59-a5a8-4252ef807649,d445c200-69d3-4a59-a5a8-4252ef807649,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d445c200-69d3-4a59-a5a8-4252ef807649/
James,Banks,James Banks,"Banks, James E. (Senator)",2025-03-10,Periodic Transaction Report for 03/10/2025,f90fce4f-35b7-4e45-b540-a8f2e2372a63,f90fce4f-35b7-4e45-b540-a8f2e2372a63,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f90fce4f-35b7-4e45-b540-a8f2e2372a63/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-03-06,Periodic Transaction Report for 03/06/2025,b6f24083-8ed9-4368-b482-3d14155c1e9b,b6f24083-8ed9-4368-b482-3d14155c1e9b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b6f24083-8ed9-4368-b482-3d14155c1e9b/
John,Boozman,John Boozman,"Boozman, John (Senator)",2025-03-06,Periodic Transaction Report for 03/06/2025,6cf4a78e-92f0-4201-bf73-e9b02cd8f9ef,6cf4a78e-92f0-4201-bf73-e9b02cd8f9ef,electronic_html,https://efdsearch.senate.gov/search/view/ptr/6cf4a78e-92f0-4201-bf73-e9b02cd8f9ef/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2025-03-06,Periodic Transaction Report for 03/06/2025,2f191d07-0340-4367-ba29-a81216bb20e3,2f191d07-0340-4367-ba29-a81216bb20e3,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2f191d07-0340-4367-ba29-a81216bb20e3/
David H,McCormick,David H McCormick,"McCormick, David H. (Senator)",2025-03-05,Periodic Transaction Report for 03/05/2025,87e8ffc9-b032-4706-a4d1-8769a6eca634,87e8ffc9-b032-4706-a4d1-8769a6eca634,electronic_html,https://efdsearch.senate.gov/search/view/ptr/87e8ffc9-b032-4706-a4d1-8769a6eca634/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2025-03-04,Periodic Transaction Report for 03/04/2025,4fbbf6be-25c1-4589-bda0-95b5295c4107,4fbbf6be-25c1-4589-bda0-95b5295c4107,paper_scan,https://efdsearch.senate.gov/search/view/paper/4fbbf6be-25c1-4589-bda0-95b5295c4107/
